,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp
271,20150112,2015-01-12,월,0,7,2860,10.0
272,20150112,2015-01-12,월,0,8,2130,10.0
273,20150112,2015-01-12,월,0,9,1968,10.5
274,20150112,2015-01-12,월,0,10,2691,12.0
275,20150112,2015-01-12,월,0,11,367,12.0
276,20150112,2015-01-12,월,0,12,2040,12.0
277,20150112,2015-01-12,월,0,13,2922,12.0
278,20150112,2015-01-12,월,0,14,4795,12.5
279,20150112,2015-01-12,월,0,15,1974,12.0
280,20150112,2015-01-12,월,0,16,379,12.0
281,20150112,2015-01-12,월,0,17,2019,12.0
282,20150112,2015-01-12,월,0,18,3842,11.0
283,20150112,2015-01-12,월,0,19,681,11.0
284,20150112,2015-01-12,월,0,20,633,12.0
285,20150112,2015-01-12,월,0,21,455,12.0
286,20150112,2015-01-12,월,0,22,319,12.0
287,20150112,2015-01-12,월,0,23,321,12.0
288,20150113,2015-01-13,화,0,0,508,12.0
289,20150113,2015-01-13,화,0,1,237,12.0
290,20150113,2015-01-13,화,0,2,228,12.0
291,20150113,2015-01-13,화,0,3,292,11.0
292,20150113,2015-01-13,화,0,4,298,11.0
293,20150113,2015-01-13,화,0,5,223,11.0
294,20150113,2015-01-13,화,0,6,240,10.0
295,20150113,2015-01-13,화,0,7,4588,10.0
296,20150113,2015-01-13,화,0,8,4568,9.0
297,20150113,2015-01-13,화,0,9,3616,9.0
298,20150113,2015-01-13,화,0,10,388,9.0
299,20150113,2015-01-13,화,0,11,2888,9.0
300,20150113,2015-01-13,화,0,12,3613,9.5
301,20150113,2015-01-13,화,0,13,904,9.0
302,20150113,2015-01-13,화,0,14,292,9.0
303,20150113,2015-01-13,화,0,15,1969,8.0
304,20150113,2015-01-13,화,0,16,4793,8.0
305,20150113,2015-01-13,화,0,17,2011,7.0
306,20150113,2015-01-13,화,0,18,2090,7.0
307,20150113,2015-01-13,화,0,19,1391,6.5
308,20150113,2015-01-13,화,0,20,2318,6.0
309,20150113,2015-01-13,화,0,21,2248,5.0
310,20150113,2015-01-13,화,0,22,638,5.0
311,20150113,2015-01-13,화,0,23,378,5.0
312,20150114,2015-01-14,수,0,0,383,5.0
313,20150114,2015-01-14,수,0,1,232,5.0
314,20150114,2015-01-14,수,0,2,289,5.0
315,20150114,2015-01-14,수,0,3,249,5.0
316,20150114,2015-01-14,수,0,4,307,4.0
317,20150114,2015-01-14,수,0,5,267,5.0
318,20150114,2015-01-14,수,0,6,2745,5.0
319,20150114,2015-01-14,수,0,7,2983,5.0
320,20150114,2015-01-14,수,0,8,2042,4.0
321,20150114,2015-01-14,수,0,9,6061,4.0
322,20150114,2015-01-14,수,0,10,1890,5.0
323,20150114,2015-01-14,수,0,11,322,5.0
324,20150114,2015-01-14,수,0,12,403,6.0
325,20150114,2015-01-14,수,0,13,352,7.0
326,20150114,2015-01-14,수,0,14,403,7.0
327,20150114,2015-01-14,수,0,15,2071,7.0
328,20150114,2015-01-14,수,0,16,2976,7.0
329,20150114,2015-01-14,수,0,17,2169,7.0
330,20150114,2015-01-14,수,0,18,2166,8.0
331,20150114,2015-01-14,수,0,19,602,8.5
332,20150114,2015-01-14,수,0,20,693,9.5
333,20150114,2015-01-14,수,0,21,668,10.0
334,20150114,2015-01-14,수,0,22,2682,10.0
335,20150114,2015-01-14,수,0,23,2565,9.5
336,20150115,2015-01-15,목,0,0,323,10.0
337,20150115,2015-01-15,목,0,1,248,10.5
338,20150115,2015-01-15,목,0,2,245,11.0
339,20150115,2015-01-15,목,0,3,524,11.0
340,20150115,2015-01-15,목,0,4,324,11.5
341,20150115,2015-01-15,목,0,5,398,10.5
342,20150115,2015-01-15,목,0,6,2948,10.0
343,20150115,2015-01-15,목,0,7,2948,9.0
344,20150115,2015-01-15,목,0,8,2107,9.0
345,20150115,2015-01-15,목,0,9,2847,9.0
346,20150115,2015-01-15,목,0,10,3649,9.0
347,20150115,2015-01-15,목,0,11,943,9.0
348,20150115,2015-01-15,목,0,12,1974,9.0
349,20150115,2015-01-15,목,0,13,2057,8.5
350,20150115,2015-01-15,목,0,14,243,9.0
351,20150115,2015-01-15,목,0,15,430,9.0
352,20150115,2015-01-15,목,0,16,2527,8.5
353,20150115,2015-01-15,목,0,17,2464,8.0
354,20150115,2015-01-15,목,0,18,3161,7.0
355,20150115,2015-01-15,목,0,19,2330,7.5
356,20150115,2015-01-15,목,0,20,2675,7.5
357,20150115,2015-01-15,목,0,21,552,7.0
358,20150115,2015-01-15,목,0,22,409,6.5
359,20150115,2015-01-15,목,0,23,381,6.5
360,20150116,2015-01-16,금,0,0,381,7.0
361,20150116,2015-01-16,금,0,1,237,7.0
362,20150116,2015-01-16,금,0,2,226,7.0
363,20150116,2015-01-16,금,0,3,313,6.0
364,20150116,2015-01-16,금,0,4,287,6.5
365,20150116,2015-01-16,금,0,5,322,6.5
366,20150116,2015-01-16,금,0,6,235,7.0
367,20150116,2015-01-16,금,0,7,2972,7.0
368,20150116,2015-01-16,금,0,8,2059,7.0
369,20150116,2015-01-16,금,0,9,2787,7.0
370,20150116,2015-01-16,금,0,10,2895,6.0
371,20150116,2015-01-16,금,0,11,1821,6.5
372,20150116,2015-01-16,금,0,12,2170,6.0
373,20150116,2015-01-16,금,0,13,448,6.5
374,20150116,2015-01-16,금,0,14,443,7.0
375,20150116,2015-01-16,금,0,15,3067,7.0
376,20150116,2015-01-16,금,0,16,3011,7.0
377,20150116,2015-01-16,금,0,17,2145,5.0
378,20150116,2015-01-16,금,0,18,2040,5.5
379,20150116,2015-01-16,금,0,19,668,4.5
380,20150116,2015-01-16,금,0,20,599,4.0
381,20150116,2015-01-16,금,0,21,519,4.0
382,20150116,2015-01-16,금,0,22,508,2.5
383,20150116,2015-01-16,금,0,23,328,3.0
384,20150117,2015-01-17,토,1,0,226,2.5
385,20150117,2015-01-17,토,1,1,323,2.0
386,20150117,2015-01-17,토,1,2,232,1.5
387,20150117,2015-01-17,토,1,3,322,1.0
388,20150117,2015-01-17,토,1,4,286,1.0
389,20150117,2015-01-17,토,1,5,441,0.5
390,20150117,2015-01-17,토,1,6,322,0.5
391,20150117,2015-01-17,토,1,7,287,1.0
392,20150117,2015-01-17,토,1,8,4603,2.0
393,20150117,2015-01-17,토,1,9,4644,3.0
394,20150117,2015-01-17,토,1,10,2957,4.0
395,20150117,2015-01-17,토,1,11,1862,4.5
396,20150117,2015-01-17,토,1,12,2961,5.5
397,20150117,2015-01-17,토,1,13,2674,6.5
398,20150117,2015-01-17,토,1,14,5410,6.5
399,20150117,2015-01-17,토,1,15,1842,6.5
400,20150117,2015-01-17,토,1,16,293,6.0
401,20150117,2015-01-17,토,1,17,245,5.5
402,20150117,2015-01-17,토,1,18,254,5.0
403,20150117,2015-01-17,토,1,19,247,5.0
404,20150117,2015-01-17,토,1,20,480,5.0
405,20150117,2015-01-17,토,1,21,238,5.0
406,20150117,2015-01-17,토,1,22,262,5.0
407,20150117,2015-01-17,토,1,23,317,5.0
408,20150118,2015-01-18,일,1,0,243,5.0
409,20150118,2015-01-18,일,1,1,249,5.0
410,20150118,2015-01-18,일,1,2,241,5.0
411,20150118,2015-01-18,일,1,3,247,5.0
412,20150118,2015-01-18,일,1,4,239,4.0
413,20150118,2015-01-18,일,1,5,231,4.0
414,20150118,2015-01-18,일,1,6,269,4.0
415,20150118,2015-01-18,일,1,7,260,4.0
416,20150118,2015-01-18,일,1,8,245,4.0
417,20150118,2015-01-18,일,1,9,249,4.0
418,20150118,2015-01-18,일,1,10,392,4.0
419,20150118,2015-01-18,일,1,11,2743,4.0
420,20150118,2015-01-18,일,1,12,3046,4.0
421,20150118,2015-01-18,일,1,13,389,4.0
422,20150118,2015-01-18,일,1,14,2977,4.0
423,20150118,2015-01-18,일,1,15,358,4.0
424,20150118,2015-01-18,일,1,16,357,3.5
425,20150118,2015-01-18,일,1,17,2287,3.0
426,20150118,2015-01-18,일,1,18,2206,2.5
427,20150118,2015-01-18,일,1,19,680,2.0
428,20150118,2015-01-18,일,1,20,607,2.0
429,20150118,2015-01-18,일,1,21,545,1.0
430,20150118,2015-01-18,일,1,22,229,1.0
431,20150118,2015-01-18,일,1,23,262,1.0
432,20150119,2015-01-19,월,0,0,229,0.5
433,20150119,2015-01-19,월,0,1,380,0.0
434,20150119,2015-01-19,월,0,2,224,1.0
435,20150119,2015-01-19,월,0,3,283,1.0
436,20150119,2015-01-19,월,0,4,273,0.0
437,20150119,2015-01-19,월,0,5,257,1.0
438,20150119,2015-01-19,월,0,6,229,1.0
439,20150119,2015-01-19,월,0,7,379,1.0
440,20150119,2015-01-19,월,0,8,4565,1.5
441,20150119,2015-01-19,월,0,9,2031,2.0
442,20150119,2015-01-19,월,0,10,383,2.5
443,20150119,2015-01-19,월,0,11,2900,3.0
444,20150119,2015-01-19,월,0,12,3670,4.0
445,20150119,2015-01-19,월,0,13,1254,4.0
446,20150119,2015-01-19,월,0,14,274,4.5
447,20150119,2015-01-19,월,0,15,2759,5.0
448,20150119,2015-01-19,월,0,16,397,4.5
449,20150119,2015-01-19,월,0,17,2829,4.0
450,20150119,2015-01-19,월,0,18,5105,3.0
451,20150119,2015-01-19,월,0,19,5008,4.0
452,20150119,2015-01-19,월,0,20,2157,3.0
453,20150119,2015-01-19,월,0,21,541,3.0
454,20150119,2015-01-19,월,0,22,480,2.0
455,20150119,2015-01-19,월,0,23,302,2.0
456,20150120,2015-01-20,화,0,0,295,1.5
457,20150120,2015-01-20,화,0,1,291,1.0
458,20150120,2015-01-20,화,0,2,309,0.0
459,20150120,2015-01-20,화,0,3,294,-0.5
460,20150120,2015-01-20,화,0,4,308,-0.5
461,20150120,2015-01-20,화,0,5,286,-1.0
462,20150120,2015-01-20,화,0,6,1980,-0.5
463,20150120,2015-01-20,화,0,7,2933,-1.0
464,20150120,2015-01-20,화,0,8,2071,-1.0
465,20150120,2015-01-20,화,0,9,2056,0.0
466,20150120,2015-01-20,화,0,10,4688,0.5
467,20150120,2015-01-20,화,0,11,441,1.5
468,20150120,2015-01-20,화,0,12,2046,3.0
469,20150120,2015-01-20,화,0,13,393,4.0
470,20150120,2015-01-20,화,0,14,270,5.0
471,20150120,2015-01-20,화,0,15,3075,4.5
472,20150120,2015-01-20,화,0,16,553,4.0
473,20150120,2015-01-20,화,0,17,4760,4.0
474,20150120,2015-01-20,화,0,18,1987,4.0
475,20150120,2015-01-20,화,0,19,3338,4.0
476,20150120,2015-01-20,화,0,20,899,4.0
477,20150120,2015-01-20,화,0,21,714,4.0
478,20150120,2015-01-20,화,0,22,4613,4.0
479,20150120,2015-01-20,화,0,23,2689,4.0
480,20150121,2015-01-21,수,0,0,2594,4.0
481,20150121,2015-01-21,수,0,1,225,3.0
482,20150121,2015-01-21,수,0,2,354,3.0
483,20150121,2015-01-21,수,0,3,229,3.0
484,20150121,2015-01-21,수,0,4,307,3.0
485,20150121,2015-01-21,수,0,5,291,3.0
486,20150121,2015-01-21,수,0,6,2612,3.0
487,20150121,2015-01-21,수,0,7,4630,3.0
488,20150121,2015-01-21,수,0,8,2033,3.0
489,20150121,2015-01-21,수,0,9,872,3.0
490,20150121,2015-01-21,수,0,10,608,3.0
491,20150121,2015-01-21,수,0,11,2874,3.0
492,20150121,2015-01-21,수,0,12,471,3.0
493,20150121,2015-01-21,수,0,13,580,3.0
494,20150121,2015-01-21,수,0,14,407,3.5
495,20150121,2015-01-21,수,0,15,2695,3.0
496,20150121,2015-01-21,수,0,16,2983,3.0
497,20150121,2015-01-21,수,0,17,2156,3.0
498,20150121,2015-01-21,수,0,18,2083,3.0
499,20150121,2015-01-21,수,0,19,2094,3.0
500,20150121,2015-01-21,수,0,20,584,3.0
501,20150121,2015-01-21,수,0,21,579,3.0
502,20150121,2015-01-21,수,0,22,581,3.0
503,20150121,2015-01-21,수,0,23,563,3.0
504,20150122,2015-01-22,목,0,0,246,3.0
505,20150122,2015-01-22,목,0,1,1488,2.0
506,20150122,2015-01-22,목,0,2,797,2.0
507,20150122,2015-01-22,목,0,3,224,2.0
508,20150122,2015-01-22,목,0,4,460,2.0
509,20150122,2015-01-22,목,0,5,264,2.0
510,20150122,2015-01-22,목,0,6,867,2.0
511,20150122,2015-01-22,목,0,7,2776,2.0
512,20150122,2015-01-22,목,0,8,4602,2.0
513,20150122,2015-01-22,목,0,9,2848,2.0
514,20150122,2015-01-22,목,0,10,2608,3.5
515,20150122,2015-01-22,목,0,11,2509,4.0
516,20150122,2015-01-22,목,0,12,4795,4.5
517,20150122,2015-01-22,목,0,13,472,5.0
518,20150122,2015-01-22,목,0,14,2071,5.0
519,20150122,2015-01-22,목,0,15,430,4.0
520,20150122,2015-01-22,목,0,16,556,4.0
521,20150122,2015-01-22,목,0,17,2846,4.0
522,20150122,2015-01-22,목,0,18,2452,3.0
523,20150122,2015-01-22,목,0,19,3369,2.5
524,20150122,2015-01-22,목,0,20,562,2.0
525,20150122,2015-01-22,목,0,21,471,2.0
526,20150122,2015-01-22,목,0,22,403,0.0
527,20150122,2015-01-22,목,0,23,443,0.0
528,20150123,2015-01-23,금,0,0,249,0.0
529,20150123,2015-01-23,금,0,1,289,-1.0
530,20150123,2015-01-23,금,0,2,280,-1.0
531,20150123,2015-01-23,금,0,3,306,-0.5
532,20150123,2015-01-23,금,0,4,287,-1.0
533,20150123,2015-01-23,금,0,5,542,-1.0
534,20150123,2015-01-23,금,0,6,293,-1.0
535,20150123,2015-01-23,금,0,7,2838,-1.5
536,20150123,2015-01-23,금,0,8,2859,-1.0
537,20150123,2015-01-23,금,0,9,2024,0.0
538,20150123,2015-01-23,금,0,10,5174,1.5
539,20150123,2015-01-23,금,0,11,1868,2.5
540,20150123,2015-01-23,금,0,12,2916,4.0
541,20150123,2015-01-23,금,0,13,2905,5.0
542,20150123,2015-01-23,금,0,14,2733,5.0
543,20150123,2015-01-23,금,0,15,1901,5.0
544,20150123,2015-01-23,금,0,16,657,4.5
545,20150123,2015-01-23,금,0,17,4792,4.0
546,20150123,2015-01-23,금,0,18,2124,4.0
547,20150123,2015-01-23,금,0,19,668,5.5
